Gender,Education_Level,Income_Category,Divorced,Married,Single,Unknown,Card_Category,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Avg_Trans_Value,Activity_Ratio,Attrition_Flag
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,-0.26654694,1.03621366,0.76394212,-0.33908551,0.52808082,-0.86095852,-0.19978482,-0.83781265,-0.18634543,0.06320955,0.17648578,1.35660850,1.17566668,0.04496980,-0.39323009,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.95757647,0.50336774,1.67945654,0.76394212,-1.41403276,-0.44683022,0.55741144,-1.42685834,0.71773371,0.70237926,0.03406803,0.00605032,2.35054988,-0.99715138,0.20017951,-0.67084601,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.29013997,-1.03646162,0.00702505,1.40730526,0.73586174,0.52808082,-0.66932061,-1.42685834,-0.50790281,0.63193158,-0.62462289,-0.76090926,-1.18909849,-0.99715138,-0.18292655,-0.69494278,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,1.08234811,-0.26654694,0.00702505,0.76394212,-1.41403276,-0.44683022,-0.71643333,0.55731954,-0.77883591,-0.19718354,0.42077141,0.34692124,0.17503534,1.16478446,0.47130195,0.13476710,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.91399818,-1.80637630,-0.76486641,-0.52278417,-0.33908551,0.52808082,-0.81814137,-0.35807731,-0.77717459,-0.62528873,0.16219822,-0.24960288,0.71257506,0.59890864,0.83793142,0.06456087,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.16354147,0.50336774,-1.15081214,0.12057897,-0.33908551,-1.90919677,-0.89292588,-0.58385883,-0.82641879,0.14421680,0.31114378,0.34692124,2.24912729,0.73675018,0.28285938,0.91129041,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,-1.03646162,1.29351081,-0.52278417,0.73586174,0.52808082,-0.86968823,-1.42685834,-0.70809150,0.56148389,0.27737662,0.47474784,-0.26108179,-0.99715138,0.08207159,-0.29673752,0.00000000
-0.94343381,2.08045482,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.04059668,-1.03646162,-0.89351498,-0.52278417,0.73586174,-0.44683022,-0.75883477,0.66530201,-0.83338248,-0.69031736,0.33149659,1.02866309,0.57058344,1.57468169,-0.34898114,1.33091380,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.29013997,1.27328242,0.00702505,1.40730526,-0.33908551,0.52808082,-0.27786934,-0.00345306,-0.27739510,-1.65490880,-0.17732365,0.77300990,0.12939517,-0.28255178,-0.89830028,0.45388628,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.33189140,-0.26654694,0.65026793,-0.52278417,0.73586174,0.52808082,-0.70479371,-1.42685834,-0.54334424,-0.12131680,-0.81057356,-1.27221565,0.23588889,-0.99715138,0.25044130,-1.21409520,1.00000000
-0.94343381,1.33692130,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.95757647,-1.03646162,0.52161935,0.12057897,-1.41403276,-0.44683022,-0.69370837,0.12784381,-0.70767617,-0.72825073,0.16358591,0.38953011,-0.98118218,0.60253604,-0.01700692,-0.06946917,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.03876982,-1.03646162,-1.27946071,0.76394212,-0.33908551,1.50299186,-0.59976006,-1.42685834,-0.43840439,0.16589301,-0.72916232,-0.88873586,-0.37264664,-0.99715138,-0.26230131,-0.25063070,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.20894661,-0.26654694,0.00702505,0.12057897,0.73586174,-0.44683022,0.22485108,1.50584737,0.05459139,-0.13215490,-0.15373289,0.13387691,-0.42842907,-0.08667169,-0.30482513,-0.02479249,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.53785640,0.50336774,-1.92270359,-1.16614732,-0.33908551,-0.44683022,-0.87384523,-1.42685834,-0.71224479,0.20382639,-0.57605369,-0.37742947,1.50367126,-0.99715138,-0.58973820,0.86874116,1.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.29013997,1.27328242,0.00702505,1.40730526,0.73586174,-0.44683022,-0.89292588,-1.42685834,-0.73130840,-0.54400293,0.14277054,1.02866309,-0.28136631,-0.99715138,-0.61506816,0.64535779,0.00000000
1.05995352,-1.63721281,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.91399818,0.50336774,-1.27946071,0.12057897,-0.33908551,-1.42174126,-0.68026739,-0.03290282,-0.67611115,-0.12131680,0.18208846,0.94344536,0.36773826,0.38851891,-0.49453589,1.64935579,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.78922654,1.27328242,-1.40810929,0.12057897,-0.33908551,0.52808082,-0.89292588,-1.42685834,-0.73130840,-0.66864115,-0.67319209,-0.97395359,-1.03189347,-0.99715138,0.05392264,-0.26477014,1.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.66445489,-1.03646162,-0.76486641,0.12057897,-0.33908551,0.52808082,-0.30973971,0.01495304,-0.31131365,0.27427408,0.42539705,0.47474784,0.54015666,-0.24265028,0.32646524,0.71556399,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.41491161,-1.03646162,-0.12162353,1.40730526,0.73586174,-0.44683022,-0.84751754,-1.42685834,-0.68594060,0.14963586,0.39764322,0.94344536,-0.15458808,-0.99715138,-0.18363627,0.66085786,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.45848989,-0.26654694,0.52161935,-0.52278417,-0.33908551,0.52808082,-0.86968823,-1.42685834,-0.70809150,0.39349324,0.08356236,0.13387691,0.20546212,-0.99715138,0.13306180,-0.24179353,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.95757647,-1.80637630,-0.25027210,0.12057897,0.73586174,0.52808082,-0.78419250,-0.65134788,-0.71016814,-0.46813619,-0.65237672,-0.67569153,-0.62113199,0.03303281,-0.38495722,-0.53913753,1.00000000
-0.94343381,1.33692130,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,1.27328242,0.00702505,1.40730526,0.73586174,0.52808082,-0.69093703,-1.42685834,-0.52949993,1.13590351,0.47257856,0.85822763,0.94077589,-0.99715138,0.00246396,0.51771012,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.58326154,0.50336774,0.90756508,1.40730526,-1.41403276,0.52808082,-0.79333791,0.40638949,-0.83864331,0.07376911,0.38654168,0.17648578,-0.49942488,1.51664314,0.63297560,-0.35133304,0.00000000
-0.94343381,2.08045482,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.33371825,0.50336774,0.77891650,-1.80951046,0.73586174,0.52808082,-0.56539549,0.48492220,-0.61976481,-1.42188952,-0.89984838,-0.93134473,-0.56027843,0.49008636,-0.68762635,-1.01862080,1.00000000
1.05995352,-0.15014576,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,-1.03646162,0.00702505,-0.52278417,0.73586174,-0.44683022,0.82553824,-0.10284602,0.83624098,1.06003676,0.11177876,0.38953011,0.51480101,-0.71421347,-0.10485653,0.16667902,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-1.28831311,-0.26654694,-1.02216356,1.40730526,-1.41403276,-0.44683022,-0.79167511,0.53891343,-0.85193385,-0.45187903,0.57064210,0.55996557,0.56044118,1.68350396,0.46479831,1.00550656,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,0.50336774,-0.25027210,1.40730526,0.73586174,-1.90919677,-0.41851466,-1.42685834,-0.25732085,-0.30556460,0.10113979,0.90083649,-0.56027843,-0.99715138,-0.57896350,0.71105879,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.16536832,2.04319710,0.00702505,0.12057897,-1.41403276,-0.44683022,-0.77504709,-0.15438310,-0.75710034,-1.34060373,0.24730997,0.30431237,-1.03189347,0.64606495,0.22264036,0.10285518,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.33371825,0.50336774,0.00702505,1.40730526,-1.41403276,0.52808082,2.04645049,-0.09548357,2.05523223,0.31762650,-0.01542630,0.30431237,-0.14951695,-0.82303574,-0.23525829,0.10285518,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.20894661,1.27328242,0.00702505,0.12057897,0.73586174,-0.44683022,-0.75883477,0.71315787,-0.83878176,-0.31098365,0.36988939,0.98605422,-0.05823662,1.63272023,-0.25966293,0.61344587,0.00000000
1.05995352,2.08045482,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.70803318,0.50336774,0.00702505,-1.16614732,0.73586174,0.52808082,-0.67347761,-0.32862754,-0.63596265,1.07629392,-0.56633985,-1.14438905,0.99655831,0.07656172,0.76942867,-0.98215004,1.00000000
1.05995352,2.08045482,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.04059668,0.50336774,0.26432220,1.40730526,-1.41403276,-0.44683022,0.70013527,0.31190483,0.66415624,-0.07254532,-0.19443851,-0.16438515,0.20039099,-0.59813637,-0.03436597,-0.35062997,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.16536832,1.27328242,0.52161935,0.76394212,1.81080899,0.52808082,-0.89292588,-1.42685834,-0.73130840,-0.79327937,-0.80548536,-1.01656246,-0.32193535,-0.99715138,-0.26693450,-1.01725315,1.00000000
-0.94343381,-1.63721281,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.33371825,-1.03646162,0.65026793,0.12057897,0.73586174,0.52808082,-0.89292588,-0.78632596,-0.80357568,-1.99630914,-0.88735916,-1.18699792,-1.69114030,0.31959813,-0.20682487,-1.15805476,1.00000000
-0.94343381,1.33692130,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.41491161,0.50336774,-1.27946071,1.40730526,-0.33908551,-0.44683022,-0.77961980,0.22478261,-0.80444787,0.86495086,0.43696114,0.47474784,0.54015666,1.16841187,0.34555849,1.16331273,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.78922654,0.50336774,0.00702505,0.76394212,0.73586174,-1.42174126,-0.88215924,-1.42685834,-0.72055137,-0.07796437,-0.57327830,-0.46264720,-1.61507336,-0.99715138,-0.47952467,-0.47155935,1.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.20894661,0.50336774,-0.37892068,-0.52278417,-0.33908551,-0.44683022,-0.74788799,0.59904004,-0.81496955,1.88915188,0.18625154,0.90083649,0.64157925,1.41144828,-0.45477742,0.79911521,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.83280482,-0.26654694,0.00702505,0.76394212,-0.33908551,-0.44683022,-0.84003493,-0.31144851,-0.80430943,-0.07796437,0.33149659,0.09126805,0.30181358,0.81292577,0.65001324,-0.05670441,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.95757647,-0.26654694,1.42215938,0.12057897,0.73586174,0.52808082,-0.79347648,-0.03535697,-0.78894225,-0.44645998,0.07939929,0.51735670,0.03811484,0.91086582,-0.28566944,-0.31267872,0.00000000
1.05995352,1.33692130,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.20894661,2.04319710,-0.76486641,1.40730526,0.73586174,-0.44683022,-0.28493625,0.39166461,-0.32903436,-0.12131680,0.08633775,0.47474784,0.32209809,-0.07578946,-0.23334897,0.71556399,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,-0.91399818,-1.03646162,-0.76486641,0.76394212,-0.33908551,-0.44683022,0.31976935,-0.33353584,0.35695106,-0.39768850,-0.08342319,-0.24960288,1.33632399,-0.68156678,0.31554000,0.06456087,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.16536832,0.50336774,-1.02216356,0.76394212,-0.33908551,-0.44683022,-0.81024306,0.01372597,-0.81123158,0.67528400,0.33380941,0.51735670,-0.33207761,1.09586368,0.12892693,0.96447695,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.16536832,-0.26654694,-0.37892068,-1.80951046,0.73586174,0.52808082,-0.83823356,-1.42685834,-0.67666492,-1.09674634,-0.88412121,-1.44265111,-2.08668840,-0.99715138,0.42264589,-1.11559988,1.00000000
1.05995352,-1.63721281,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.20711975,0.50336774,1.67945654,-0.52278417,0.73586174,0.52808082,-0.86733259,-1.42685834,-0.70573796,1.66155165,0.47026574,0.38953011,0.51480101,-0.99715138,0.50303139,-0.45983659,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-2.41125790,-1.80637630,-2.37297361,1.40730526,-1.41403276,0.52808082,-0.83795643,0.59413174,-0.90440377,-1.29183225,-0.94610477,-0.88873586,-0.37264664,2.26026201,-0.88099216,0.69368147,1.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.08417496,1.27328242,0.52161935,0.12057897,-0.33908551,-0.44683022,-0.47006152,1.01379088,-0.58418495,-0.79869842,0.18393872,0.21909464,0.46408972,0.60979086,0.21229849,-0.18435208,0.00000000
1.05995352,0.59338777,0.59729936,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.20894661,0.50336774,-0.25027210,1.40730526,0.73586174,-0.44683022,0.44059962,-1.42685834,0.60102620,0.05209290,0.06274699,0.30431237,0.48944537,-0.99715138,-0.09901732,0.23801154,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-2.03694297,-1.80637630,0.00702505,0.76394212,0.73586174,0.52808082,-0.87412237,-1.42685834,-0.71252167,-0.91791759,-0.64220032,-0.24960288,0.42859181,-0.99715138,-0.87287590,-0.31199976,1.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.70803318,-0.26654694,0.00702505,-0.52278417,-0.33908551,-0.44683022,-0.76382318,0.40148120,-0.80860117,-0.65780305,0.37127708,0.64518330,0.79371313,1.28448896,0.05568471,0.35815053,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.41308475,-0.26654694,-2.30864932,1.40730526,-0.33908551,-1.90919677,-0.72391593,-1.42685834,-0.56244938,0.75656979,0.33242171,0.77300990,1.14869220,-0.99715138,-0.12765055,3.10257535,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.03876982,0.50336774,0.00702505,-0.52278417,-0.33908551,0.52808082,-0.77352286,-1.42685834,-0.61201200,-0.26221217,-0.66995415,-0.76090926,-2.41124069,-0.99715138,-0.30395341,-0.69494278,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.29013997,-0.26654694,0.00702505,0.76394212,-0.33908551,0.52808082,-0.76410031,0.09962112,-0.77482106,0.99500813,0.15757258,0.26170351,0.83428217,0.90723841,0.11494425,0.07094326,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,-1.80637630,0.00702505,1.40730526,-0.33908551,0.52808082,-0.69273840,0.94875599,-0.79932548,0.59399820,0.13675721,-0.50525607,-0.24079728,1.44046755,1.25648680,-0.50347127,0.00000000
-0.94343381,-0.15014576,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.41491161,-0.26654694,0.26432220,0.12057897,0.73586174,-0.44683022,-0.63994444,1.07882578,-0.76125364,0.00332142,0.31253147,0.43213897,0.00768807,1.27360673,0.18720159,0.07262284,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.04059668,0.50336774,0.65026793,-0.52278417,-0.33908551,-0.44683022,-0.82382261,-0.30285900,-0.78908069,0.30136934,0.16404847,1.02866309,0.38802278,0.71861314,-0.58506815,0.29899673,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.78922654,1.27328242,-0.76486641,0.76394212,-0.33908551,-0.44683022,-0.79209081,0.37080436,-0.83338248,0.57232199,0.53132417,0.73040103,-0.15458808,1.45497719,0.21652536,0.94532980,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,2.04319710,-0.25027210,0.76394212,-1.41403276,0.52808082,-0.10355228,0.00145523,-0.10378748,2.03546631,-0.09359959,0.68779216,2.37590553,-0.40588369,-0.70704081,0.54211334,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.20711975,-0.26654694,0.90756508,0.76394212,0.73586174,-0.44683022,-0.89292588,-0.46115148,-0.84026310,-0.07796437,0.40781962,0.60257443,0.26631567,0.98704141,0.15736185,-0.08416349,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.20894661,0.50336774,0.77891650,1.40730526,-1.41403276,-1.42174126,-0.57357094,1.13772531,-0.70158467,1.17925593,0.33565966,0.09126805,0.07361275,1.02694291,0.65781013,-0.36214705,0.00000000
-0.94343381,-1.63721281,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-1.91217133,-1.80637630,0.00702505,1.40730526,0.73586174,-1.42174126,-0.37306475,0.63707932,-0.44477277,0.74031264,0.44019909,0.68779216,0.48944537,0.17812918,0.11989981,0.39006244,0.00000000
1.05995352,2.08045482,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,-0.26654694,-0.50756926,0.76394212,0.73586174,0.52808082,-0.25265018,0.01004475,-0.25372133,-0.39768850,0.07893672,0.21909464,-0.18501485,-0.29706142,0.02407174,0.31826062,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,1.27328242,0.00702505,0.12057897,-0.33908551,0.52808082,-0.73513985,0.35239826,-0.77440573,-0.02377384,0.29032840,0.77300990,0.31702696,1.04507996,-0.19128859,0.45388628,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,-0.26654694,0.00702505,0.76394212,-1.41403276,0.52808082,-0.57107673,1.17576459,-0.70338443,-0.31098365,0.24407202,0.60257443,1.13347881,1.04870737,-0.10273177,0.32623861,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.45848989,0.50336774,0.00702505,-1.16614732,0.73586174,0.52808082,-0.87439950,-1.42685834,-0.71279856,-0.06170721,-0.69447003,-1.01656246,-0.64141650,-0.99715138,0.07283228,-0.88641429,1.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.91399818,-1.03646162,0.00702505,-0.52278417,-1.41403276,-1.42174126,-0.86539266,-1.42685834,-0.70379976,0.74573169,0.39394271,0.21909464,0.46408972,-0.99715138,0.58875199,0.03903134,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.58326154,-0.26654694,0.00702505,0.76394212,0.73586174,-0.44683022,2.21068681,-1.42685834,2.20679279,-1.32976562,0.17931308,0.04865918,-0.47406923,-0.99715138,0.42190836,-0.08861633,0.00000000
1.05995352,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.78922654,1.27328242,-0.12162353,-0.52278417,0.73586174,-1.42174126,-0.48225540,0.44320170,-0.53199191,-0.66864115,-0.40953070,-0.33482061,0.99655831,0.25793218,-0.27229922,-0.32385276,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.45848989,-1.03646162,-0.50756926,1.40730526,-1.41403276,0.52808082,-0.72474734,0.91807915,-0.82784475,0.43142661,0.40134373,0.60257443,0.90020685,1.61821060,0.14707566,0.64136879,0.00000000
-0.94343381,-0.15014576,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,-0.26654694,0.00702505,1.40730526,-0.33908551,0.52808082,-0.17740840,-1.42685834,-0.01642990,-0.04545005,0.24545971,0.73040103,0.60101021,-0.99715138,-0.22092438,0.42197436,0.00000000
-0.94343381,2.08045482,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.16354147,-0.26654694,-2.30864932,0.12057897,-1.41403276,0.52808082,-0.82894958,-1.42685834,-0.66738923,0.13337870,-0.49417989,-0.80351813,-1.77734950,-0.99715138,0.24265412,0.74109346,1.00000000
-0.94343381,2.08045482,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.20711975,1.27328242,1.03621366,0.12057897,-0.33908551,0.52808082,-0.61347818,0.27263848,-0.64385391,0.11712154,0.45176319,0.73040103,0.21053325,0.45743968,0.09477559,-0.05380332,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,0.50336774,-0.76486641,0.76394212,0.73586174,0.52808082,1.41901993,0.75119715,1.33283628,-0.85830801,0.14369566,0.64518330,0.79371313,-0.64166528,-0.30128276,0.86874120,0.00000000
-0.94343381,1.33692130,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.29013997,1.27328242,-1.27946071,0.12057897,-1.41403276,0.52808082,-0.77421569,0.10698356,-0.78575806,0.87036991,-0.05289397,0.17648578,-0.30672196,0.97978659,-0.16617392,0.85401261,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.03876982,0.50336774,-2.18000074,0.76394212,-0.33908551,-0.44683022,-0.88188211,-0.05867137,-0.87463851,-0.25137407,-0.16344673,0.00605032,0.77849974,1.66899432,-0.18112158,1.73540164,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.16536832,-0.26654694,0.00702505,-0.52278417,-1.41403276,-1.42174126,-0.71490909,0.90703549,-0.81676931,-0.15383111,-0.03392886,0.81561876,0.23588889,1.53478019,-0.71377160,0.48579820,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.08417496,-1.80637630,-1.15081214,-0.52278417,-1.41403276,0.52808082,-0.84613187,-0.57895054,-0.78022034,0.68612211,0.43002269,0.81561876,0.62129473,0.41391077,-0.02070466,1.37933188,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.91399818,0.50336774,-0.37892068,-0.52278417,0.73586174,-1.42174126,-0.81952704,0.13152503,-0.83379781,1.21177025,0.11594183,0.81561876,0.62129473,1.34252750,-0.48988956,0.72948920,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.20894661,-1.03646162,0.65026793,0.76394212,-1.41403276,-1.42174126,-0.83449226,-0.13352285,-0.81884595,1.14674161,0.56185338,0.34692124,1.36675076,1.05958959,0.71381243,-0.14932680,0.00000000
-0.94343381,0.59338777,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.83280482,0.50336774,0.52161935,-0.52278417,-0.33908551,0.52808082,-0.72031320,1.18189996,-0.85317984,-0.33265986,0.62476207,0.43213897,0.86978008,1.87575664,0.70959302,-0.04074845,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.58326154,-0.26654694,0.90756508,-0.52278417,-1.41403276,0.52808082,-0.79015087,0.86163377,-0.88682150,-0.01835479,0.18486385,0.51735670,-0.98118218,2.10791083,-0.11380040,-0.13759740,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.66445489,-0.26654694,-0.25027210,-1.80951046,0.73586174,1.50299186,-0.86206705,-1.42685834,-0.70047713,0.18756923,-0.68244337,-0.67569153,0.23588889,-0.99715138,-0.46195368,-0.53913753,1.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.03876982,-1.80637630,0.00702505,0.12057897,-1.41403276,-0.44683022,-0.85957285,-1.42685834,-0.69798515,-0.50606956,0.38052835,0.68779216,0.29167132,-0.99715138,0.02746017,0.39006244,0.00000000
-0.94343381,1.33692130,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.28831311,-0.26654694,-1.40810929,0.76394212,-0.33908551,0.52808082,-0.85791005,-1.42685834,-0.69632383,0.61567442,-0.57004036,-0.07916742,-0.00245419,-0.99715138,-0.88905374,0.70024625,1.00000000
